Transcript,Label
근데 지금 케어 상황 에서 지금 군대 지금 잖아 뭔가 근데 군대 옛날 교직 느라고 군대 미뤘 건데 지금 그걸 미루 그런 자기 대해서 제대로 부분 그냥 무기력 해질 그걸 그냥 그래서 그래서 약간 예민 반응,0
보내 다른 기관 에서 심사 들어갈 고요 재판 증거물 사용 때문 거짓말 거나 왔음 계시 고요 십니까 본인 으로 자료 남긴다는 말씀 에요 네네 그럼 지금 바로 혹시 진행 도록 습니다 냉이 내일 아침 요네 부산 고검 형사 김유진 수사관 입니다 지금 형제 3758 사건 대해서 일문일답 조사 과정 입니다 장사 본인 맛있 그럼 모르 십니까 그렇게 2015 오일 정확히 화요일 명지동 지점 에서 부산 통장 개설 사실 습니까 습니다 그럼 현재 명의 총장 의도 사건 으로 사용 다는 계셨 습니까 그럼 본인 현재 으로 거래 계셨 통장 오늘 통장 사용 말씀 그럼 명의 농협 신한은행 다른 에서 불법 통장 나타날 경우 모두 불법 신청 걸로 인정 동결 처리 입니다 동의 십니까 핸들 거래 면서 인터넷 뱅킹 모바일 뱅킹 사용 습니까 전부 사용 신청 다고 말씀 그럼 말씀 농협 에서 금융 감독원 에서 합법 으로 보호 조치 으실 금액 대략 어느 정도 십니까 구해 드릴 금액 말씀 고요 그러 신한은행 에서 드릴 금액 으신 습니다 그러 지금 까지 진술 내용 거짓 진실 말씀 으시 그러 만약 저희 조사 본인 진술 계좌 금액 나와 경우 모두 불법 개설 해서 걸로 간주 때문 모두 종결 처리 드릴 겁니다 동의 십니까 또한 진술 내용 사실 다를 경우 공무 집행 방해죄 추가 된다는 사실 알려 드리 현미 발생 경우 소환 조사 입니다 습니다 그럼 현주 메모 신가요 그래 그럼 메모 십시오 사건 번호 습니다 본인 으로 2015 형제 형제 형법 그리고 용산 예매 고요 그리고 잠시 저희 팀장 통화 시켜 드릴 겁니다 통화 상황 말씀 구요 그리고 금방 메모 사건 번호 수고 고요 그리고 계좌 추적 교회 통해서 피해자 인가 증명 십니다 그리고 부산 대해서 전혀 모르 다고 말씀 구요 지금 녹즙 잠시 기다려 십시오 검사 연결 시켜 드리 습니다 미리 말씀 세요 당연 말씀 습니다 여보세요 검찰청 감사 합니다 혹시 연락 습니까 그냥 금융 사건 라고 더라고요 금융 그럼 금융 사건 사고 말씀 혹시 사건 번호 대신 으니까 형제 1378 말씀 네네 습니다 일단 사건 때문 잠시 기다려 고요 사건 보내 다시 확인 말씀 드리 습니다 잠시 여보세요 확인 통화 모든 습니까 통화 대요 60 겁니까 자기 다시 고요 간단 다시 말씀 드리 습니다 부산 고등 검찰청 2015 사기 집단 제일 중요 지금 소개 계좌 지금 로블 록스 지금 다시 드릴게요,1
도난 당한 사실 인지 옥션 11 마켓 모드 사용 거나 사이트 현재 돼요 어디 어디 으시 11 근데 저희 지금 기재 그리고 질문 드린 사건 전국 으로 지역 상관 없이 180 14 광범위 사건 에요 근데 대부분 투자 자분 께서 사이트 개인 정보 유출 인한 질병 사용 으시 고요 으로 사건 내용 계속 말씀 드릴게요 싸이클 아시나 일당 국가 물품 중고 나라 대량 으로 올려 통장 하나 통장 입금 유도 마님 동부 점적 상태 예요 근데 여기 문제 물건 보내 때문 께서 으로 통장 사기 고소,1
저번 제일 웃겼 내일 자일리톨 많이 냐는 질문 많이 니까 롯데 자일리톨 많이 드세요 해태 자일리톨 많이 드세요 라고 진짜 미치 어떻게 모르 해서 계속 많이 더니 사람 롯데 조금 많이 으시 롯데 많이,0
여보세요 짜증 상황 때문 연락 드리 아니 개인 정보 유출 때문 여쭤 습니다 혹시 최근 사이 신분증 면허증 여권 분실 거나 타인 에게 그런 습니다 그럼 요즘 카드 에서 개인 정보 유출 마리 그걸로 인해 피해 사려 으십니까 여쭤 저희 2015 불법 도박 일부 검거 습니다 현장 에서 명의 부산은행 통장 고요 어서 동백 처리 시켰 본인 께서 고요 지점 에서 발급 으십니까 부산 강서구 명지동 지점 에서 부산은행 통장 사람 다니 십니까 분실 거나 그러 남성 사람 아십니까 12 입니다 모르 통장 다고 지수 으신 말씀 으십니까 본인 다시피 금융 거래 실명 원칙 따라 통장 개설 본인 직접 신분증 지참 해당 통장 발급 습니까 저기 모른다고 해서 말리 사건 아니 본인 입장 황당 지만 사건 사람 불법 도박 사이트 운영 면서 대포통장 필요 니까 얼굴 연락 드려 132 에게 통장 구매 다고 진술 해서 연락 드리 부분 고요 통화 몇몇 계셔서 확진 용식 입력 드리 부분 통장 판매 작업자 말씀 으십니까 참고 말씀 드리 동상 타인 에게 천만 벌금형 처하 계셔야 고요 대해서 박자 말씀 으십니까 습니다 우선 사건 연결 의미 때문 치료 으셔야 지금 근무 십니까 아니면 그니까 저희 으로 시간 얼마 부산광역시 연제구 법원 습니다 시간 어야 된다고 그래 시간 불편 다면 니까 십니까 식사 드리 네요 사실 여부 판단 위해서 기본 질문 텐데 피해자 라는 밝히 질문 드리 고요 진행 입니다 수사 과정 에서 저희 수선 유도 심문 본인 께서 허위 진술 부분 에서 다른 기관 에서 심사 들어갈 고요 증거물 사용 때문 거짓말 거나 심리 시간 그러 녹음도 없이 진행 도록 습니다 잠시 여보세요 부산 고검 용사 후보 김나영 수박 아닙니다 지금 2015 형제 175 과정 입니다 잠겨서 본인 으십니까 으십니까 남성 저녁 모르 십니까 2015 부산 강서구 명지동 지점 에서 부산 통장 개설 그릇 혹시 어디 계시 기억 십니까 습니다 사건 불법 으로 사용 다는 계셨 습니까 그러 힘내 세요 신분증 면허증 분실 130 으시 고요 습니다 계속 넘어지 마지막 으로 마지막 으로 그냥 그래 날짜 모르 네요 여보세요 최근 사용 으려 니까 출근 사용 다고 말씀 사용 마지막 날짜 기억 십니까 습니다 그러 본인 계좌 으로 거래 병원 계십니까 하나뿐인 십니까 목욕 본인 명의 합법 으로 그래 카시트 얘기 세요 농협 국민은행 부산은행 말씀 만약 저희 조사 본인 계좌 나왔 경우 모두 불법 개설 해서 걸로 간주 때문 노동절 처리 드릴 입니다 새끼야 그리 신다 말씀 셔서 국민은행 마지막 그래 날짜 기억 십니까 그러 세요 그래 신다는데 송상엽 세계 습니까 그래요 사용 나머지 잔금 상태 어느 정도 세요 정성 니까,1
그렇 다고 해서 무조건 했잖아 그거 다른 아니 어느 정도 커피 마시 때문 그렇 명절 신청 당일 반드시 때문 양도 아니 잖아 으셔야 됩니다 진행 고요 일단 간단 답변 부탁 드리 습니다 그리고 개인 정보 절대로 십니다 그러 메모 십니까 내일 일단 대선 토론 불러 드릴 겁니다 메모,1
박진석 수사관 입니다 다름 아니 으로 연루 사건 때문 확인 연락 드렸 구요 통화 십니까 일단 본인 확인 생년월일 습니까 아닌데요 아요 으시 본인 께서 혹시 서울 출신 고요 37 남성 입니다 김강호 라고 아세요 강호 오빠 김강호 강호 오빠 37 남성 구요 김강호 국민은행 출근 으시 국민은행 아닌데 국민은행 아니 라고요 그러 십니까 국민 출근 김강우 아니 다른 김강우 에요 습니다 일단 김강호 대해서 여쭤본 얼마 저희 지검 에서 김강호 주범 으로 금융 범죄 기단 검거 습니다 검거 현장 에서 다른 증거 물품 으로 차명 계좌 현금 카드 현금 확보 근데 본인 명의 SC 제일 대신 증권 CMA 계좌 어서 저희 으로 확인 결과 계좌 모두 2017 서울 서초구 서초동 지점 에서 모두 계설 본인 께서 계설 계좌 습니까 모르 얼마 통장 만들 만들 얼마 계설 습니까 고요 SC 제일 모르 날짜 기억 으시 지금 서초동 지점 SC 제일 근데 보통 그걸로 날라 와요 종이 종이 공문 으로 그것 차후 본인 통화 아닌 아니 말씀 세요 공문 부터 보내 세요 습니다 그러 전화 온지 모르 걸로 그러 세요 습니다 어요 맛있 하루 세요,1
그런 려고 솔직히 왜냐면 승무원 려는 얼마나 자기 뻔히 아니 그까 그게 대한항공 경우 지원 동기 그렇 까지 본대 대한 항공 어요 그냥 승무원 어요 대한 항공 어요 한대 자기 프라이드 잖아 당연히 승무원 대한 항공 아니 비용 일수록 엄청 본대 스타,0
트럼프 그런 정치 사상 역사 소양 유대인 많이 치중 애서 그러니까 보수 핵심 미국 사회 에서 그런데 사람 자신 나치 한테 박해 았었 과거 지만 자기 내부 아랍 무슬림 팔레스타인 사람 사람 쫓아내 지만 자신 과거 돌이켜 비난 직면 때문 제대로 그런 실태,0
여보세요 라구요 앞전 사용 상품 연대 보증 상품 라건 계시 고객 입장 에서 현재 지금 어머니 께서 어머니 께서 채무자 통화 권오준 께서 채무자 간단 텐데 오늘 심사 금융 에서 채무자 채무자 공동 채무 분류 마디 채무자 예요 그래서 아마 그때 당시 서류 보내 본인 께서 본인 께선 본인 확인 소득 자료 보내 에요 그래서 고객 에서 별도 보증 서류 설정 서류 공동 서류 보낸 에서 고객 보증 라는 서류 증명 으세요 그래서 보증 상품 경우 빨리 대환 처리 해야 지만 채무 거나 그런 으셔야 때문 어떻게 고객 어머니 도움 때문 도움 때문 스스로 그렇게 잖아요 그래서 저희 금융 으로 요청 연대 보증 상품 어머니 으로 개인 상품 으로 변경 처리 도움 드릴 구요 다만 요번 드린 자금 기존 보증 상품 으시 라고 드린 채권 대환 자금 때문 확실 보증 상품 상환 처리 본인 으로 최초 송금 자체 보증 납부 송금 처리 도움 드릴 예요 일단 채무 자분 경우 자금 본인 자금 급하 기존 보증 거나 기존 대출 대환 처리 위험 지만 보증 입장 에서 어느 정도 위험 부담 때문 무엇 보다 연대 보증 상품 없애 중요 때문 확실 기존 보증 상품 대환 고지 납부 송금 처리 저희 진행 드릴 구요 어머니 대출 으신 그렇게 해서 저희 진행 드릴 고객 오늘 송금 심사 일단 군데 일단 먼저 전화 들어가 신다고 생각 세요 군데 에서 전화 와요 일단 군데 군데 에요 왜냐면 어머님 필요 자금 보증 채권 대환 자금 군데 맞춰 때문 군데 정도 에서 자금 송금 나눠서 들어가 신다고 생각 세요 오늘 군데 에서 전화 온다는 그렇 오늘 자금 으신 다음 기존 대출 보증 건만 상환 처리 마무리 구요 오늘 전화 들어갈 으세요 그럼 아까 송금 얘기 했잖아요 송금 송금 한테 들어오 송금 자체 고객 한테 들어가 구요 한테 들어온다고 그렇 어머님 대출 으신 어서 그래서 아까 설명 드렸 건데 보증인 으로 송금 처리 드릴 예요 연대 보증 개인 상품 변경 처리 앞전 지금 저희 자금 내드리 용도 그냥 지금 고객 쓸데없이 대출 으시 라고 말씀 드리 아니 고요 요번 자금 드린 용도 기존 일단 보증 상환 처리 라고 드린 보증 채권 대환 자금 때문 기존 보증 확실 대환 처리 안전 확실 대환 처리 본인 으로 송금 처리 저희 진행 드리 구요 어요 그렇게 송금 다음 절차 뭔데요 그러 고객 자금 으시 어머님 고객 직접 셔야 아니 어머니 한테 자금 전달 전달 전달 다는 역서 저희 첨부 고요 혹시나 자금 그럴 지만 고객 다른 용도 버리 신다 러시 곤란 세요 그래서 혹시나 자금 전달 까지 고객 채무자 역할 심사 으시 고요 그래서 한국 투자 OK 저축 에서 전화 들어가 심사 요령 대해서 설명 드릴게요 사실 무관 더라도 저희 요령 대해서 설명 드리 니까 그런데 잠깐 궁금 생겨 고요 지금 지금 심사 아요 앞전 벌써 심사 잖아요 지금 그니까 진행 어떻게 냐면 나눠서 진행 한다고 생각 앞전 저축 등재 그래서 2500 벌써 잖아요 어머님 2500 아서 지금 일단 대출 셨잖아요 그럼 한테 다시 심사 한테 들어오 그니까 지금 그걸 설명 드릴게요 지금 어머니 으로 보증 상품 2500 신용 대출 완납 대해서 고객 확인 로써 들어가 완납 본인 채권 해지 해야 된다고 말씀 드렸 잖아요 그래서 완납 지금 보냈 다는 완납 증명서 보내 저희 해지 처리 드릴려고 해지 자금 라고요 지금 고객 어머니 완납 조건 대해서 고객 보증서 셨잖아요 그래서 어머니 기존 일단 대출 완납 처리 셨잖아요 그니까 지금 보증 채권 해지 드려야 잖아요 근데 해지 군데 전화 냐는 지금 군데 으시 저희 보증 채권 해지 라고 드린 자금 으시 어머님 기존 대출 상환 처리 으셔 나머지 자금 맞춰 드리 때문 요번 오늘 자금 추가 자금 기존 대출 부분 상환 처리 본인 채권 금액 마무 진행 신다고 말씀 드렸 잖아요 근데 지금 대출 얼마 나오 예요 지금 요번 진행 기존 보증 상품 2500 상환 처리 어머님 나머지 금액 으시 금액 2500 추가 자금 같이 합쳐 얼마 냐구요 토탈 금액 지금 5000 으시 고요 근데 5000 개인 라고 드리 자금 아니 기존 대출 나머지 대환 보증 상품 추가 자금 걸로 해서 마무리 드리 고요 군데 대출 얼마 건데요 군데 대략 금액 2500 나간다고 생각 세요 그러면 지금 얘기 잖아요 봐요 지금 여기 주일 전화 면서 짜증 냐면 잖아요 설명 정확 설명 해야지 무슨 두루 뭉실 그냥 넘어가 버리 그냥 전화 아서 싸인 해라 지금 예요 지금 그래서 지금 결제 까지 최종 으로 확실 지금 어떻게 진행 무리 지금 그래서 설명 설명 하나 했잖아요 지금 니까 대답 아요 니까 지금 대답 아요 설명 어요 다니까 어머니 얘기 그쪽 에서 업무 면서 그런 상황 대한 절차 정확 얘기 셔야죠 사람 계속 오해 만들 지금 봐요 군데 에서 연락 아야 군데 에서 전화 니까 전화 으라고 담당자 입장 에서 다고 생각 세요 입장 고객 입장 라면 앞전 설명 드린 어요 한번 마지막 으로 설명 드리 그래서 설명 드린 고객 으로 송금 군데 에서 진행 건지 봤잖아요 지금 물어봐야 냐고요 근데 지금 셔도 설명 드리 어차피 들어가 지만 진행 거기 말씀 드리 에요 그리고 그러면은 지금 그쪽 에서 2000 2000 들어가 그러면은 거기 대한 연대 보증 들어가 예요 지금 아니요 아니요 지금 진행 연대 보증 으로 들어가 아니 자금 추가 자금 으신 대해서 본인 채권 대환 자산 어머님 추가 대해서 융통 송금 심사 구요 송금 심사 라구요 설명 저희 드리 아니 고요 아니 아니 드린 에요 정확 송선미 팀장 한테 전달 해서 도대 어떻게 처리 도대체 다니까 지금 처음 다니까요 심사 처음 다음 금액 얼마 당사 잔데 아무 한테 얘기 부모 어머님 한테 전화 얘기 중요 아니 업체 에서 전달 당연 건데 불구 아무 얘기 전화 연결 다고요 무슨 인지 고객 한테 고객 한테 자세 설명 드릴려고 한번 인지 드릴게요 어요 그리고 진행 저희 어떻 빠르 처리 상품 개념 대해서 설명 할라 그러 워낙 진행 면서 중간 중간 설명 드리 면서 진행 방법 으세요 한꺼번에 빠르 빠르 할려면 더욱 자세 설명 셔야죠 그래야 사람 납득 그거 맞춰서 봐요 지금 처럼 처음 얘기 으면 지금 담당자 얘기 필요 잖아요 주일 너무 짜증 그렇 고객 입장 에서 어떻 고객 대출 으실 려고 행하 아니 어떻게 어머님 도움 막상 직장 까지 면서 전화 려니까 스트레스 많이 예요 으로 스트레스 오늘 확실 마무리 려고 자세 설명 드리 고객 궁금 자세 설명 드린 다음 오해 게끔 언제 까지 전화 아야 차라리 미리 얘기 시원 진행 도록 말씀 드릴게요 그렇게 지금 군데 에서 전화 들어가 신다 생각 고요 일단 한국 투자 한국 투자 그럼 오케이 저축 진행 신다고 생각 구요 금액 맞춰 연계 해서 최대한 빨리 맞춰 드릴 구요 한국 투자 에서 처음 아까 지금 설명 드렸 한국 투자 에서 전화 들어가 예요 필요 금액 먼저 일단 최대 한도 얘기 세요 심사 밖에 으세요 질문 인지 빨리 빨리 진행 드릴 건데 심사 사실 무관 더라도 심사 요령 빠르 심사 위해서 간단 간략 설명 드릴 니까 심사 질문 대해서 간략 설명 드린다는 예요 라고 자세 설명 드리 그래 한국 투자 저축 에서 전화 들어가 처음 대출 경로 예요 그러면 인터넷 블로그 혹시 메모 세요 그냥 얘기 세요 인터넷 블로그 대출 신청 다고 말씀 고요 필요 금액 일단 최대 한도 얘기 세요 최대한 최대한 얼마 3000 일단 얘기 세요 한국 투자 에다가 고객 궁금 아까 2500 라고 고서 3000 그래서 심사 요령 말씀 드리 에요 3000 라고 해서 3000 나오 아니 잖아요 어머님 서류 들어가 실수 거나 부정 요인 확인 감액 때문 일단 아서 일단 3000 라고 말씀 드리 구요 그래서 조금 사실 무관 더라도 심사 요령 대해서 말씀 드리 3000 사용 자금 어떻게 냐고 간단 생활 안정 자금 라고 얘기 세요 그거 대해서 설명 드리 자면 고객 자금 아니 기존 어머니 한테 자금 전달 완납 처리 변제 으로 들어가 그쪽 에서 대환 정밀 심사 넘어가 때문 심사 소요 다음 까지 넘어가 곤란 잖아요 간단 고객 처럼 생활 안정 자금 라고 말씀 세요 그래서 정규 계약직 기직 일단 정규직 라고 말씀 계약직 기직 그게 중요 아니 심사 답변 대해 말씀 드리 예요 정규직 라고 얘기 세요 월세 전세 그거 앞전 심사 셔서 그렇 그대로 말씀 에서 저금리 대환 대해서 라고 말씀 실질 으로 어머님 금액 에서 금액 실려고 금융 에서 기존 대출 대환 조금 버리 금액 감액 신단 에요 그래서 에서 저금리 대환 해서 다고 말씀 구요 예요 하나 그리고 타사 대출 동시 진행 라고 말씀 구요 실질 으로 타사 대출 동시 으로 고객 아요 근데 그쪽 에서 다른 진행 그러 금액 맞춰 니까 다른 부분 진행 처럼 말씀 세요 그니까 한국 투자 에서 한국 투자 에서 진행 그리고 OK 저축 OK 에서 심사 말씀 라고 말씀 드리 예요 끝나 거든요 얘기 어요 그래서 고객 궁금 말씀 OK 저축 심사 역질 거나 그쪽 에다 저건 저거 아니 에요 제대로 인지 거나 왜냐면 어머님 진행 니까 중간부 심사 에서 심사 메뉴 대로 건데 진행 그쪽 금융 과정 저희 기한 중간부 심사 에서 몰라요 그러 때문 고객 거기 질문 아마 그냥 진행 인지 해서 부결 처리 질문 대해서 간단 답변 궁금 으면 한테 말씀 셔야 거든요 그래서 지금 까지 궁금 으면 한테 말씀 세요 그러면 지금 심사 들어가 잖아요 지금 심사 들어간다 그러니까 분명 그쪽 한테 대출 아요 그러면 아까 앞서 연대보증 정확 OK 저축 에서 그렇 상황 어떻게 에요 연대보증 에요 아니요 아니요 대출 에요 연대 보증 일단 들어가 으시 본인 상품 으로 으신 니구 고객 자금 상황 어떻게 냐고 기존 보증 상품 얘기 마세요 왜냐면 보증 채권 대환 심사 까지 때문 아니 아니 그거 무슨 인지 고객 대출 으신 아요 그게 아니 일반 으로 고객 으실 지점 금액 아서 어머님 한테 빌려 그게 아니 구요 지금 고객 어머님 대출 으신 고객 명의 들어가 으세요 왜냐면 송금 신데 본인 사항 명의 들어가 송금 으시 잖아요 그래 고객 명의 들어가 자금 다른 용도 버리 고객 부채 잡히 아요 그치만 그렇게 해서 나신 아니 어머님 한테 자금 전달 전달 다는 역서 보내 셔야 지만 지금 현재 통화 지금 아드 아니 어머님 통장 들어오 저희 전산 에서 확인 때문 어머님 저희 단독 재계약 들어가 면서 고객 게끔 저희 진행 드리 예요 그러면 취소 언제 진행 다는 에요 완납 나머지 완납 청구 바로 들어가 습니다 설명 드렸 궁금 으면 지금 말씀 세요 그때 심사 갑자기 변수 생겨 질문 헷갈릴 어요 러면 하나 하나 드릴 니까 심사 조금 빨리 끝나 셔야 지만 고객 전화 들어가 셔야 아니 에요 그래서 일단 질문 대해서 일단 답변 세요 습니다 고객 대출 으시 처럼 말씀 말씀 드렸 다시피 한국 투자 저축 인터넷 블로그 한국 에서 전화 어요 대출 신청 어떻 어요 라고 답변 라고 말씀 블로그 인터넷 블로그 그거 상담 모집인 아마 자동 배정 구요 상담 모집 코드 번호 어요 모집 라고 해서 담사 한테 상담 냐고 홍성민 담당자 말씀 아니 저희 접수 코드 상담 라고 모집인 상담 최헌 현명 현명 최현명 담사 한테 상담 다고 말씀 세요 한국 투자 에서 대출 신청 어떻게 신청 종료 인터넷 블로그 보고 신청 얘기 어느 담사 한테 상담 모집인 지만 최현명 담사 한테 상담 신청 다고 말씀 고요 최현명 담사 그래 필요 금액 어떻게 세요 최대한 최대한 얼마 천만 말씀 사용 용도 어떻게 생활 안정 자금 말씀 고요 자금 아니 어머님 한테 전달 보증 아침 대환 얘기 마시 구요 보증서 냐고 다고 말씀 혹시나 거기 먼저 답변 라고 말씀 드리 예요 고객 먼저 말씀 필요 없이 계약직 정규직 그리고 그리고 대출 동시 진행 냐고 다고 그렇 저금리 대환 대해 으셨 다고 다고 다고 그쵸 마지막 에요 나머지 대해 그렇게 답변 구요 마지막 으로 하나 여쭤 볼게요 지금 자금 상환 어떻게 냐고 그랬 잖아요 생활 안정 자금 라고 했잖아요 근데 저희 송금 자금 설명 어머니 한테 아요 한테 처럼 그래서 그래서 아까 설명 드렸 건데 만약 고객 매달 자금 아니 무슨 소리 어머니 한테 자금 전달 보증 상품 어머니 완납 처리 대환 정밀 심사 넘어가 때문 저희 신청 심사 빨리 끝내 드릴려고 생활 안정 자금 신청 놨단 에요 안정 자금 인데 으로 지금 나가 아요 고객 명의 들어가 신다고 말씀 드렸 잖아요 고객 명의 들어가 어머님 한테 전달 그래서 전달 다는 역서 첨부 어머님 에서 확인 때문 어머니 저희 단독 재계약 저희 확정 들어가 예요 일단 고객 다시 전화 으시 거나 전환 심사 고객 으시 아니 최종 으로 어머님 으로 명의 잡히 때문 어머님 통화 말씀 드리 예요 습니다 끝나 구요 으면 한테 다시 연락 구요 일단 심사 전화 들어가 홍성미 팀장 한테 간단 전화 들어갈 에요 심사 바로,1
아냐 최근 용인 시청 에서 행정 그거 수령 시급 9000 구천 엄청 잖아 근데 자격 대학교 다니 사람 인데 유학 니까 전화 지금 해외 에서 대학생 인데 괜찮 냐고 그러 니까 괜찮 그래서 지원 추첨 추첨 으로 150 그래서 150 그럼 뽑히 오늘 지원 사람 니까 1600,0
동생 마카롱 하나 잖아 그러면 거의 그거 되게 궁금 무슨 인지 약간 제일 맛있 보이 마지막 거든 그것 다른 그것 마지막 그서 궁금 궁금 잖아 마지막 인데 그래서 궁금 홀라당 으니까 엄마 아까 재현 동생 어디 그래서,0
현재 저희 에서 통장 개설 날짜 확인 2016 16 경기도 광명시 철산동 지점 에서 통장 발급 설치 확인 고요 발급 으신 아니 십니까 우리 하나 입니다 계좌 번호 현재 진실 습니다 그리고 압수 통장 불법 투기 관련 때문 금융 거래 도록 계좌 대한 지급 정지 요청 올려 갑니다 동결 처리 습니다 그러면은 혹시 본인 통장 만들 당시 2016 어디 에서 계시 연락 더라도 생각나,1
그리고 어떤 사람 세끼 챙겨 사람 공부 사람 잖아 느꼈 식곤증 때문 으면 공부 그래서 으면 공부 아예 타입 그래서 그때 당시 만난 친구 만나 아니 사람 만나 미팅 자리 아니 아예 확실 다음 부터 공부,0
일단 백만 34 나오 어요 34 저희 상환 방식 원금 같이 납부 납부 방법 중도 상환 수수료 때문 언제 든지 일부 또는 전액 자유 상환 십니다 그렇 때문 지금 금액 소액 상관 지금 고액 라면 고액 때문 상환 방식 편하 텐데 어떤 방법 편하 세요 상관 어요 상환 면서 원금 여유 마다 약간 상환 상환 부담 구요 네네 그리고 처음 기간 정하 최대 지만 단위 까지 연장 세요 연체 으시 일단 백만 계산 한번 드릴 려면 나오 예요 괜찮 나중 최종 심사 결과 나오 면은 금리 경우 고객 신용 따라서 계약 결정 때문 변동 으신 경우 올라갈 줄어들 습니다 그리고 상품 접수 과정 에서 서류 들어가 으세요 네네 그러면 저희 전화 으로 상담 구요 대신 제출 니까 나중 수령 고객 께서 무조건 방문 셔서 수령 방법 습니다 그렇게 도록 습니다 일단 지금 자산 관련 해서 보증서 발행 조건 으로 수령 때문 서류 들어가 지만 자산 관리 공사 홈페이지 회원 따로 셔야 됩니다 고객 혹시 공인 인증서 라고 사용 으세요 네네네 그러 문자 전화 번호 같이 해서 회원 방법 안내 드릴 예요 네네 부분 지금 셔도 아니 퇴근 셔서 셔도 상관 구요 주말 으로 회원 완료 연락 세요 습니다 지금 그리고 저희 상담원 오후 여섯 까지 니까요 혹시 궁금 으면 언제 든지 전화 고요 그래요 핸드폰 번호 하나 알려 세요 핸드폰 번호 공개 해드려요 그러면 거래 고객 거래 방문 아무 방문 셔서 대출계 셔서 지만 명함 핸드폰 번호 공개 드리 어요 왜냐면 특히 상품 경우 정부 지원금 상품 경우 홍보 때문 고객 모르 세요 정확 그래서 특히 상품 경우 보증서 발행 수수료 발생 거든요 네네네 고객 직접 자산 관리 공사 에서 직접 진행 고객 부담 신데 통해서 경우 고객 부담 아니 거든요 근데 부분 모르 니까 고객 예전 상담 에서 그런 모르 니까 악용 해서 고객 최종 승인 보증 수수료 계좌 보내 셔야 수령 십니다 해서 으신 어요 그래서 감사 걸리 경우 많이 어서 핸드폰 번호 따로 저희 공개 드릴 어요 만약 진행 다음 공개 거든요 그러면 고객 핸드폰 번호 계셨 다가 나중 혹시 대출 으로 진행 거나 궁금 으면 연락 면은 상담 도와 드릴 성함 어떻게 신다 그랬 지금 오정태 상담 사고 계속 같이 안내 드릴 구요 오정태 담사 지금 대로 상담 대출 상담 때문 현재 농협 지만 나중 신한 아니 국민은행 거든요 그래요 그렇 때문 대출 부분 먼저 알아보 먼저 한테 말씀 고객 조건 상품 먼저 확인 드릴 습니다 일단 문자 바로 안내 드리 습니다 농협 중앙 회로 아님 다른 농협 으로 에요 중앙 회로 세요 중앙 회로 습니다 농협 중앙 금융 다른 농협 금융 때문 단위 농협 에서 상품 에서 대해서 모르 세요 그렇 군요 농협 니까 헷갈려서 혹시나 해서 아예 저희 고객 지점 확인 다음 주소 전화 번호 담당 자분 성함 안내 드릴 예요 지금 그래요 습니다 고맙,1
한번 인제 면은 니까 정도 경험 해서 남자 많이 남자 깨끗 여자 아니 남자 한다고 근데 주변 주변 남자 사람 그렇 다고 주변 지인 남자 한테 여자 그게 물어볼 잖아 부끄 니깐 그렇게 해서 남자 많이 한다,0
지금 까지 사실 확인서 연락 드렸 습니다 사건 때문 여쭤볼 어서 연락 드렸 습니다 통화 십니까 언니 계속 김영호 라고 사람 입니까 출신 거래 40 남성 인데 모르 사람 니까 라고요 남성 인데 출신 인데요 모르 사람 니까 왜냐하면 얼마 건가 습니다 그런데 성가대 에서 사건 현장 에서 신용카드 부동산 발견 시민 80 농협 신한은행 통장 포함 어서 연락 드립니다 농협 지금 으니까 내일 저희 해당 설정 다고 확인 상태 입니다 지금 통장 으로 인해서 재산 피해 발생 때문 본인 배달 본인 으로 대상 대해서 정보 께서 배상 여야 합니다 사건 얼마나 모여 얼마 인가 아니 지금 1980 정도 상태 입니다 께서 혹시 입금 으로 대상 대상 얼만 아야 니까 통장 천만 정도 로지 근거리 거든요 최근 아니 신분증 여권 지갑 으로 분실 습니까 그럼 일단 본인 께서 신분 위해 니까 지침 드리 습니다 지금 부터 전반전 고등어 낚시 상태 진행 때문 거짓 됩니다 그냥 세요 천천히 말씀 드렸 잖습니까 지금 부터 전화 지금 부터 입니다 지금 부터 상태 진행 됩니다 만약 번역 해서 서울 중앙 지검 직접 나오 아서 습니다 예요 그러니깐 동전 중고,1
몰라 아무튼 그래서 했잖아 그니까 같이 사겼 잖아 근데 깨지 개월 개월 동안 상태 비슷 그냥 왜냐면 연락 자주 니까 근데 어느 갑자기 한테 자기 백인 인데 호감 생겼 으면서 소리 진짜 너무 그니까 헤어졌 으니까 근데 뭔가 약간 배신감 너무 심한 왜냐면 우리 그동안 얘기,0
왜냐면 맨날 다는 얘기 그래 자기 병원 간다는 얘기 아니 여도 문젠 그럼 그런 노력 으면서 면젤 면제 위해서 노력 다고 얘기 그래도 그니까 얘기 그까 그러 그러 정확 아니 그냥 진짜 깔끔 군대 던지 의무 소방 얘기 처럼 그냥 해서 정확 던지 그냥,0
수고 십니다 서울 지방 경찰청 해서 입니다 확인 사항 어서 연락 드립니다 도와 십니까 여보세요 72 자신 계십니까 관계 어떻게 십니까 여보세요,1
