manifest_file,fss_source_file,match_type,local_duration_s,source_duration_s,note
vishing_665.wav,[사기 시나리오 3단계] ATM계좌 이체한도 초과1.mp3,split_part,390.37,688.25,part 1/2 of raw recording
vishing_666.wav,"지금 대출 받으시려고 편법으로 진행하는거기 때문에, 혹시 은행 창구 직원이 돈을 왜 송금하는지 물어보더라도 마이너스 통장 발급받으려고 상환하는 거라고 말씀하시면 안됩니다. 사촌한테 사업자금 빌려주려고 송금하는거라고 말씀하시면 됩니다..mp3",exact,147.19,147.19,
vishing_667.wav,탈세를 명목으로 하여 통장을 양도하도록 유도.mp3,exact,248.5,248.95,
vishing_668.wav,서울지방경찰청사칭_왜 화를 내고 그러세요.mp3,offset_corrected,432.12,428.92,metadata bias ~2.45s
vishing_669.wav,진술한 내용이 사실과 다를경우 위증죄와 공무집행방해죄.mp3,offset_corrected,558.84,556.49,metadata bias ~2.45s
vishing_670.wav,3차-(9).4차례 신고된 남성 전화금융사기범 음성 1.mpeg-02.wav,exact,112.41,114.17,
vishing_671.wav,첨단범죄 수사1팀에 김범준 수사관입니다.mp3,exact,27.92,27.81,
vishing_672.wav,첨단범죄수사과입니다.mp3,exact,16.21,16.27,
vishing_673.wav,바로 이 목소리 사례3_F.mpeg-02.wav,exact,73.3,73.46,
vishing_674.wav,전반 조사과정은 녹취 상태로 진행됩니다 2.mp3,split_part,346.15,1453.73,part 2/2 of raw recording
vishing_675.wav,최근 금융권에서 귀하의 명의로 대출조회를 한 기록이 있습니다. 지금부터 금융감독위원회에 요청하여 임의적으로 10등급으로 하향조정할 것입니다..mp3,exact,3046.75,3046.79,
vishing_676.wav,4차례 신고된 남성 전화금융사기범 음성 6.mpeg-02.wav,exact,82.69,82.95,
vishing_677.wav,바로 이 목소리_4차례 신고된 남성 전화금융사기범 음성_1.mpeg-03.wav,exact,34.95,35.02,
vishing_678.wav,수사관 사칭하며...본인과 연관된 사건이 있어서 연락했습니다.mp3,offset_corrected,353.72,350.7,metadata bias ~2.45s
vishing_679.wav,통장 여권 분실하신적 있으세요.mp3,exact,91.74,92.29,
vishing_680.wav,취업빙자 통장편취사기.mp3,exact,204.17,203.32,
vishing_681.wav,카드비밀번호 CVC번호등 알려주시면 되요.mp3,offset_corrected,651.21,648.47,metadata bias ~2.45s
vishing_682.wav,하나은행과는 전혀 거래한적이 없다고요.mp3,exact,248.95,247.02,
vishing_683.wav,"경고하는데, 경찰에 신고하거나 주변 사람한테 알리면 애 배를 칼로 찌릅니다..mp3",exact,89.76,90.23,
vishing_684.wav,,unmatched_local,544.18,,no source found in backup folder
vishing_685.wav,4차례 신고된 남성 전화금융사기범 음성 7.mpeg-03.wav,exact,92.68,92.76,
vishing_686.wav,통장 임대 요청 (한달 임대료 250만원 드려요).mp3,exact,40.31,40.31,
vishing_687.wav,대출받으실때 '정부상품 대출 위해 상환처리 하려고 하는거다'라고 말씀하시면 안됩니다.mp3,exact,149.93,150.41,
vishing_688.wav,편법대출 진행을 위해 추가 입금을 요구.mp3,exact,202.87,202.87,
vishing_689.wav,편법을 통해서 저금리 대출 가능.mp3,exact,39.13,39.13,
vishing_690.wav,피의자신분으로 조사를 받아야함.mp3,exact,37.22,37.07,
vishing_691.wav,"대출승인은 났는데, 저희도 자금이 없어서 오늘 바로 내어드리기가 어렵습니다. 내일은 무조건 내어드릴 수 있습니다.mp3",exact,126.2,126.48,
vishing_692.wav,피해자 입증 증거자료 마련을 위해 녹취를 시작하겠습니다.mp3,offset_corrected,936.31,934.16,metadata bias ~2.45s
vishing_693.wav,피해자 입증이 되어야 고소고발이 취하된다.mp3,exact,418.51,416.75,
vishing_694.wav,(검찰사칭)다음주에 재판이 열립니다. 재판증거자료를 위해 통화를 녹취하겠습니다_.mp3,exact,147.93,148.56,
vishing_695.wav,범죄자일당에게 댓가를 받고 팔아넘긴건지.mp3,exact,135.39,134.49,
vishing_696.wav,피해자인지 가해자인이 아직 입증이 안됐다.mp3,exact,31.27,31.14,
vishing_697.wav,피해자인지 가해자인지 확인해야 합니다.mp3,exact,167.23,167.31,
vishing_698.wav,귀가 어두우세요.mp3,exact,248.06,248.47,
vishing_699.wav,학교에 간 자녀를 잡치했다고 협박하는 사기전화.mp3,exact,28.45,28.45,
vishing_700.wav,"현금에 국가보안코드를 입력해야 하는데, 사람이 아니라 기계가 하는것이기 때문에 여의도에 있는 금융감독원에서 진행됩니다(사기범 공문 낭독 내용 포함).mp3",exact,2269.77,2269.86,
vishing_701.wav,6차례 신고된 남성 전화금융사기범 음성 2.mpeg-03.wav,exact,89.23,89.59,
vishing_702.wav,2개 통장 본인이 직접 개설한 것이 맞습니까.mp3,exact,194.85,196.06,
vishing_703.wav,현장에서 압수된 두 계좌는 동결처리와 동시에 국고로 환수.mp3,exact,145.48,144.86,
vishing_704.wav,현재 사용중인 금융권 상호를 말씀해 주세요.mp3,exact,352.71,351.22,
vishing_705.wav,4차례 신고된 여성 전화금융사기범 음성 2.mpeg-02.wav,exact,79.67,79.78,
vishing_706.wav,3차-(5).5차례 신고된 남성 전화금융사기범 음성 3.mpeg-03.wav,exact,51.18,51.33,
,서울중앙지검 사칭_본인명의의 대포통장 및 현금발견.mp3,unmatched_backup,,147.08,backup clip not used in corpus
,대검찰청 금융범죄수사과 사칭_ 불법도박사건에 연루되었다.mp3,unmatched_backup,,186.8,backup clip not used in corpus
